0,0,26,9,9,27,0,26,2,9,9,9,9,9,12,25,0,0,0,0,0,26,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,27,0,0,0,0,0,0,0,
0,0,26,4,4,27,0,26,2,9,9,9,9,9,7,27,0,0,0,0,0,0,21,21,21,22,21,22,21,22,21,22,21,21,21,21,21,21,22,21,21,22,0,0,0,0,0,0,0,0,
0,0,26,24,24,27,0,26,2,9,9,9,9,9,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,26,21,21,27,0,26,2,6,22,21,21,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,11,17,11,13,17,15,25,
0,0,26,0,0,27,0,26,24,24,25,0,0,0,0,0,0,0,23,14,15,25,0,0,0,0,0,0,0,0,0,23,17,13,13,17,25,0,0,0,0,26,1,8,9,8,8,9,6,27,
0,0,26,3,5,27,0,26,24,24,27,0,0,0,28,29,0,0,26,1,7,27,0,0,0,0,0,0,0,0,0,26,9,8,8,9,27,0,0,0,0,26,2,9,9,9,9,9,6,27,
0,0,0,22,22,0,0,26,2,6,14,13,13,16,18,19,13,16,15,2,6,13,13,12,13,13,13,13,13,13,13,15,9,9,9,9,14,11,16,16,13,15,2,9,9,9,9,9,6,27,
0,0,0,0,0,0,0,26,2,9,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,9,6,27,
0,0,0,0,0,0,0,26,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,27,
0,0,0,0,0,0,0,26,2,9,9,9,9,6,22,22,21,21,21,21,21,21,2,9,6,21,21,21,21,21,21,21,2,9,9,6,22,21,22,21,21,22,2,9,9,9,9,9,6,27,
0,0,0,0,0,0,0,26,2,6,21,21,24,24,25,0,0,0,0,0,0,23,2,9,6,25,0,23,11,25,0,26,2,9,9,6,27,0,0,0,0,23,2,9,9,9,9,9,6,27,
0,0,0,0,0,0,0,26,2,6,25,0,21,22,0,0,0,0,0,0,0,26,2,9,6,27,23,17,8,17,25,0,21,21,21,21,0,0,0,0,0,26,2,9,9,9,9,9,6,27,
0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,26,2,9,6,27,26,9,9,9,27,0,0,0,0,0,0,0,0,0,0,0,22,21,22,21,21,21,22,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,9,6,27,26,9,9,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,23,13,16,13,16,13,16,13,25,0,0,0,0,0,26,2,9,6,27,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,26,1,8,8,8,8,8,7,27,0,0,0,0,0,26,2,9,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,26,2,9,9,9,9,9,6,27,0,0,0,0,0,0,21,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,22,21,21,21,21,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
